File Name,Pitch Data
470.mid,"69,65,69,72,72,72,72,72,72,69,69,72,74,72,71,71,72,74,72,74,74,72,72,72,74,69,69,67,67,69,69,67,65,64,64,65,67,65,67,67,65,65,67,69,69,72,69,69,69,69,67,69,67,65,69,72,74,72,71,72,69,71,72,71,67,72,72,74,77,77,76,77,74,77,77,76,74,72,74,77,74,72,74,72,74,71,69,67,69,71,72,71,69,71,69,67,71,67,71,71,69,71,67,69,72,74,72,74,72,71,72,69,71,67,69,65,69,72,74,72,69,65,69,67,69,67,67,65"
471.mid,"67,69,67,67,67,67,69,72,69,67,67,69,72,67,69,67,67,65,69,67,65,67,69,67,69,71,72,71,69,69,71,72,71,69,67,69,72,69,67,69,67,69,72,69,65,67,69,67,69,67,67,67,67,69,67,67,67,69,67,67,65,64,65,62,65,60,62,64,65,64,65,64,62,67,69,67,65,67,69,67,67,69,71,72,71,69,69,71,72,71,69,67,69,72,69,67,69,69,67"
472.mid,"72,72,72,72,72,72,69,72,74,72,72,72,71,69,69,67,69,72,72,69,71,72,69,72,67,67,69,72,69,69,67,67,65,67,67,69,72,69,67,69,72,69,67,69,65,67,69,69,72,71,72,74,72,71,69,69,72,69,67,69,67"
473.mid,"60,62,62,65,62,62,60,60,62,65,65,67,65,64,65,67,65,67,65,64,62,64,65,64,65,64,62,65,64,65,62,62,62,65,60,62,60,62,59,60,57,60,65,65,64,65,67,65,67,65,64,62,64,65,64,65,64,62,60,62,64,64,65,67,65,64,64,65,67,65,67,65,64,65,64,67,69,65,64,62,60,62,62,65,60,62,60,62,60,60,59,60,62,62,65,65,65,65,62,60,62,65,65,64,65,67,65,67,65,64,65,65,62,62,64,65,64,65,64,62"
474.mid,"67,67,67,67,69,67,67,69,67,65,69,72,71,72,69,67,69,69,72,72,72,69,72,67,69,67,67,65,65,67,69,69,67,67,72,72,71,72,69,67"
475.mid,"72,72,72,69,72,67,69,69,69,67,67,69,67,65,65,69,67,72,71,69,67,65,69,69,72,69,67,67,72,72,69,72,76,71,67,67,69,69,69,67,69,67,65,67,69,71,69,67,67,72,72,71,72,69,67,69"
476.mid,"62,60,62,64,65,67,65,62,62,60,65,67,69,67,65,65,67,65,65,69,64,65,64,62,62,69,69,69,67,67,65,67,69,67"
477.mid,"57,60,62,65,62,62,65,65,64,65,67,62,65,62,62,60,62,62,65,64,60,64,65,67,65,65,64,62,62,64,65,64,62,64,65,62,65,65,67,69,67,69,72,69,67,65,64,65,67,65,67,65,65,64,62,64,65,62,62,64,65,64,62,60,62,65,64,65,67,65,65,64,62,65,62,62,60,62,65,64,60,62,65,67,65,65,64,62,64,65,64,62,64,65,62"
478.mid,"60,62,65,67,65,67,69,67,65,67"
479.mid,"64,62,67,69,71,69,72,72,71,67,69,67,69,67,72,72,74,72,72,71,65,65,71,72,67,65,72,67,69,72,72,74,72,72,71,72,71,67,65,65,71,65,65,65,69,69,72,67,65,67,69,67,65,60,67,69,72,71,69,67,67,67,65,64,64,65,67,71,69,67,69,69,67,72,72,72,72,72,71,69,67,69,69,72,69,72,72,72,67,67,67,65,65,64,62,65,62,65,65,64,65,62,64,67,69,67,67,62,65,65,69,62,65,65,64"
480.mid,"65,69,72,72,72,74,72,72,69,72,74,76,72,71,72,76,72,76,74,72,72,72,74,69,69,67,69,69,69,72,69,67,67,69,71,69,67,65,67,69,67,65,67,69,65,65,67,69,67,69,69,72,69,67,67,69,71,69,67,65,65,67,69,67,65,67,67,65,72,74,72,72,74,77,74,77,77,77,76,77,79,77,76,74,77,74,76,77,76,74,72,74,74,72,74,77,74,76,77,76,74,72,72,74,77,74,72,74,77,74,71,72,71,71,71,72,74,72,74,71,72,69,72,72,71,69,67,65,67,69,69,67,69,72,74,72,72,71,69,67,69,69,69,72,69,67,67,69,71,69,67,65,67,69,67,65,67,67,65"
481.mid,"67,69,72,71,69,69,67,65,67,69,67,67,72,72,74,72,69,72,72,72,72,72,72,72,71,72,69,69,67,69,67,72,67,69,69,69,69,69,69,72,72,67,67,72,72,71,72,69,67"
482.mid,"62,60,62,64,65,67,67,67,67,67,67,67,65,67,69,67,65,64,62,62,60,65,67,69,67,65,67,69,69,69,72,71,72,69,67,69,69,65,67,69,65,64,65,67,65,62,62,62,65,67,67,67,69,67,67,67,67,65,67,62,62,60,65,67,69,67,65,67,65,69,72,71,72,69,67,69,65,64,62,65,65,64,62,65,64,60,65,67,69,69,67,69,72,69,65,69,64,65,64,62,62,69,69,69,67,67,65,67,69,67"
483.mid,"67,67,72,69,69,67,65,67,69,67,67,71,72,76,72,69,72,72,72,69,76,76,72,72,74,76,76,72,69,72,74,72,69,72,69,69,67,65,67,69,69,67,67,72,72,71,72,69,67"
484.mid,"64,65,69,69,67,67,65,69,67,69,65,69,65,65,64,65,69,65,67,69,67,65,65,67,71,67,65,67,67,65,69,69,69,69,69,67,69,71,65,65,64,65,69,69,69,69,67,69,67,64,62,64,62,65,71,65,72,69,71,69,71,69,69,71,69,67,71,67,65,67,65,65,62,64,65,67,67,69,72,69,74,69,67,69"
485.mid,"65,62,65,65,64,65,67,65,65,62,65,62,65,62,65,62,65,67,69,67,69,69,69,69,62,65,64,67,64,65,64,62,62,60,67,69,67,67,69,72,72,72,72,72,67,69,69,67,69,72,67,69,65,69,65,65,64,65,65,65,64,62,69,72,67,65,65,64,65,67,65,64,65,64,62,64,60,64,60,62,64,64,65,65,65,65,65,64,62,65,67,65,67,69,72,67,69,67,64,67,64,65,65,64"
486.mid,"62,60,62,65,67,65,67,62,65,64,62,60,62,60,62,65,67,67,69,67,65,65,67,69,67,69,72,71,69,69,67,69,67,65,64,62,64,65,67,67,69,65,64,60,62,62,64,65,64,65,64,62,69,67,69,74,69,72,71,67,69,67,65,67,72,69,69,71,71,69,67,69,67,65,67,65,64,65,67,67,67,69,67,65,64,62,65,62,62,65,62,60,65,67,69,67,65,65,67,69,67,69,69,67,65,67,69,67,69,72,69,67,69,67,65,67,69,71,69,71,71,67,65,67,69,72,67,69,65,67,69,71,72,69,69,67,69,65,67,69,65,64,62,64,65,64,65,64,62"
487.mid,"62,69,69,69,67,69,67,67,67,67,67,67,67,69,67,67,67,69,65,67,69,67,69,69,71,69,69,69,67,69,69,69,69,72,69,69,69,72,69,69,69,67,69,67,65,64,62,64,65,67,67,69,65,64,64,65,65,67,69,67,69,67,65"
488.mid,"67,67,72,69,69,67,69,67,65,67,69,69,67,67,72,72,72,74,69,72,69,72,72,69,71,72,69,69,67,65,67,69,69,67,67,72,72,71,72,69,67"
489.mid,"67,69,72,72,72,72,72,72,72,72,72,71,72,74,74,72,74,72,72,72,72,72,72,71,72,69,67"
490.mid,"67,69,72,72,76,76,72,72,72,72,72,71,72,69,67"
491.mid,"64,62,64,67,69,69,67,69,71,69,67,69,71,71,69,69,69,69,64,69,67,67,64,62,64,62,60,62,64,67,64,64,69,67,69,72,67,64"
492.mid,"69,69,69,69,67,69,71,69,67,65"
493.mid,"67,69,72,69,69,67,65,67,69,69,67,72,72,74,72,69,72,72,72,72,72,72,72,69,72,69,67,67,69,67,67,67,67,69,67,65,65,67,65,67,69,72,74,72,71,72,74,72,72,74,71,72,69,72,67,69,67,67,67,65,64,65,67,69,69,67,65,67,67,72,72,71,72,69,67"
494.mid,"67,69,72,72,72,72,72,72,72,72,72,74,74,72,72,72,71,72,69,69,67"
495.mid,"65,65,64,62,60,62,65,62,65,65,64,64,64"
496.mid,"62,60,62,64,65,67,65,62,65,64,62,60,62,65,65,65,67,69,67,67,67,67,67,67,65,65,67,65,65,60,64,65,67,65,62,60,64,65,67,65,64,62,60,62,62,69,69,69,67,67,65,67,69,67"
497.mid,"65,67,69,69,69,69,69,69,72,69,69,69,69,69,69,69,69,67,67,65,67,69,67"
498.mid,"67,69,72,69,67,65,67,69,69,67,72,72,74,72,69,72,72,72,74,74,72,72,72,74,76,74,72,71,72,74,72,69,67,69,72,69,72,67,65,67,67,72,72,71,72,69,67"
499.mid,"67,69,72,72,72,72,72,72,72,71,72,69,67"
500.mid,"62,60,62,65,65,64,67,65,67,65,65,64,62,62,64,65,60,62,65,64,62,65,69,65,67,65,69,72,67,65,65,65,69,67,65,64,67,62,64,69,67,64,65,69,64,65,67,65,64,62,60,62,62,69,69,69,67,67,65,67,69,67"
501.mid,"65,64,62,60,62,62,62,67,67,69,67,65,64,62,64,64,67,67,69,72,69,69,67,64,65,64,62,62,67,69,72,71,69,67,69,69,69,72,69,67,69,67,65,64,65,64,62,60,62,65,65,65,65,64,62,64,65,67,67,65,67,67,69,69,67,65,67,69,67,65,64,64,67,69,72,72,71,69,67,69,72,69,67,64,65,67,67,69,67,65,62,64,65,67,65,67,69,67,65,64,64,69,67,69,72,67,64"
502.mid,"65,69,72,72,72,72,71,69,71,72,74,74,72,72,65,67,71,71,71,69,67,71,69,65,65,71,72,71,71,71,72,71,71,71,72,74,76,72,72,65,67,67,67,71,69,72,67,67,72,72,74,71,72,71,69"
503.mid,"67,72,72,67,69,72,72,67,69,69,72,69,67,72,71,69,69,67,69,69,69,69,72,69,67,67,65,64,64,72,72,72,69,72,72,71,69"
504.mid,"64,65,64,62,67,67,69,67,65,64,64"
505.mid,"62,60,62,65,64,65,67,65,64,62,60,62,62,62,60,62,60,62,57,60,62,65,64,60,62,62,62,69,67,69,69,69,67,65,67,65,62,62,60,62,65,67,65,64,62,60,62,62,69,72,74,74,74,72,74,77,74,72,74,71,69,67,69,67,65,67,65,64,62,60,62,62,69,65,67,69,69,67,69,72,76,76,72,71,69,69,67,65,69,69,69,67,65,67,65,62,62,64,60,62,69,69,65,67,67,65,64,62,60,62,65,69,65,64,62,69,69,69,67,67,65,67,69,67"
506.mid,"65,64,62,65,62,60,62,62,62,62,64,65,67,67,69,69,67,65,64,62,64,64,64,64,67,69,69,67,69,72,71,69,69,67,69,67,65,64,65,64,62,65,67,69,69,67,65,64,62,64,64,64"
507.mid,"69,65,69,62,60,59,57,60,62,65,60,62,65,62,62,62,65,67,65,62,67,65,62,60,62,62,62,60,59,57,62,62,62,67,69,67,67,65,69,65,64,62,60,62,62,60,59,60,62,65,60,59,57,60,62,62,65,65,65,60,62,62"
508.mid,"64,62,67,69,67,69,72,71,69,71,71,72,71,71,67,69,65,64,62,64,64,64,62,64,60,62,60,62,64,64,67,69,72,69,67,65,67,69,65,64,65,62,60,62,64,65,67,62,65,64,64,72,72,72,71,72,69,67,67,64"
509.mid,"62,60,62,65,67,65,60,62,62,62,60,62,59,57,59,60,62,62,62,60,65,67,69,69,69,65,69,69,67,65,64,62,65,60,64,65,62,62,62,69,67,65,67,69,69,74,72,74,77,74,72,74,71,69,65,67,65,62,64,60,62,62,69,67,69,69,72,76,72,74,72,67,71,72,69,67,69,69,69,74,77,76,74,72,71,69,67,69,65,67,69,69,72,71,69,65,67,65,62,64,60,62,62"
510.mid,"69,60,62,60,62,64,65,67,65,64,62,62,65,62,60,59,60,62,65,65,64,62,62,62,67,67,65,67,69,67,65,64,62,62,65,62,60,57,60,62,65,60,62,62,62,67,67,65,67,69,67,65,64,62,65,64,60,62,62,62,62,60,62,64,65,67,62,62,69,67,69,69,69,65,67,69,62,65,64,60,62,62,62,60,59,57,60,62,60,62,62,64,65,67,60,59,57,60,62,62"
511.mid,"64,65,64,62,67,67,69,67,65,64,64,64,65,67,67,62,60,60,67,69,67,71,72,69,67,65,64,64,64,65,67,65,64,62,65,62,60,67,65,67,69,69,67,65,64,64,64,62,67,69,67,72,71,72,74,72,72,69,69,71,71,69,71,74,76,76,74,74,72,71,72,71,69,67,69,67,65,64,62,64,65,67,65,64,64,64,64,64,62,69,71,69,65,64,62,64,65,62,60,62,64,62,64,64,64,62,67,69,67,65,62,64,65,67,65,65,64,71,71,69,71,74,72,71,72,69,67,64,64,62,64,71,71,69,71,74,72,71,72,69,67,64,64,62,64,71,72,71,69,67,69,64,65,64,62,60,62,64"
512.mid,"64,65,67,65,64,62,65,62,60,62,64,62,64,64,64,67,67,69,69,69,62,65,64,62,64,64,64,67,67,69,71,72,71,69,67,69,67,65,64,62,64,64,62,65,62,60,62,64,65,67,65,69,67,65,64,62,64,64,69,67,69,72,67,64,67"
513.mid,"69,67,65,69,72,69,67,72,72,74,72,71,69,67,71,71,72,71,69,69,65,67,69,71,69,67,72,74,72,72,72,69,72,72,76,77,79,79,77,76,74,76,74,72,74,72,69,71,67,65,65,72,72,74,71,72,69"
514.mid,"62,60,65,67,65,65,62,65,65,69,71,72,71,69,67,65,67,69,67,65,65,62,60,65,67,65,67,67,69,67,65,62,65,65,69,71,72,74,72,71,69,67,65,67,69,65,65,69,69,65,67,69,67,65"
515.mid,"64,65,64,62,64,65,67,65,64,64,64,65,64,62,65,67,69,69,67,67,64,65,64,64,67,67,69,69,67,67,64,65,67,69,69,67,69,67,65,64,62,64,65,67,69,62,60,62,60,62,64,64,67,69,67,69,72,71,69,67,69,69,69,67,69,67,65,64,62,65,67,69,69,69,69,67,69,67,65,64,62,64,60,62,64,64,64,67,69,69,67,69,71,72,71,69,67,69,62,65,65,64,62,64,62,60,62,64,65,67,62,60,62,64,64"
516.mid,"65,65,62,60,65,67,65,65,64,62,65,65,71,69,69,65,67,69,65,62,62,60,60,62,60,59,60,65,65,67,71,71,65,67,65,65,65,60,62,65,65,67,69,62,65,65,72,72,71,69,67,65,69,72,72,77,76,74,72,74,72,69,72,72,72,71,69,67,65,67,69,65,65,65,72,72,71,72,77,79,74,76,71,72,74,74,65,69,71,72,71,67,65,65"
517.mid,"64,65,64,62,65,67,69,65,67,65,64,60,62,62,69,71,72,69,67,65,67,69,69,65,67,65,64,60,62,62,64,65,62,62,62,65,64,62,60,64,65,67,65,67,67,67,65,67,69,62,62,64,65,64,65,64,62,69,67,69,69,72,74,72,74,74,76,67,72,71,69,69,67,65,69,69,69,65,67,64,65,62,62,67,67,65,67,69,67,65,67,65,64,62,62,65,64,62,60,62,62,69,69,67,69,72,71,69,67,69,69,74,74,72,74,72,69,72,71,67,65,67,69,62,65,64,62,60,62,62,69,69,72,71,69,67,69,62"
518.mid,"69,67,69,67,67,65,67,67,64,65,62,62,69,69,65,67,69,69,69,72,71,67,65,69,69,65,67,62,64,65,62,62"
519.mid,"67,71,72,74,72,74,77,76,74,76,72,74,74,74,74,72,71,72,71,69,67,69,71,72,71,69,67,69,67,74,76,77,79,77,76,74,76,74,72,71,72,74,74,74,72,71,69,67,69,65,64,65,67,67,74,74,76,74,72,72,71,69"
520.mid,"67,65,62,65,64,65,67,65,67,69,72,74,69,69,67,65,67,67,69,72,74,74,72,71,69,72,74,67,69,67,65,64,65,67,67,74,77,77,76,74,72,69,67,72,74,74,74,74,74,72,74,74,67,69,65,64,62,67,67,65,67,67,72,72,71,72,69,67"
521.mid,"62,69,72,69,69,67,65,67,62,60,62,62,69,67,69,72,72,71,69,69,69,67,69,69,69,69,67,69,67,65,67,69,69,67,65,65,67,65,64,62,65,60,62,65,65,67,69,69,69,65,67,65,65,64,60,64,60,62,62,69,69,69,67,67,65,67,69,67,69"
522.mid,"67,74,72,74,72,74,76,72,74,74,74,72,69,67,74,74,74,69,72,74,77,74,77,72,74,74,76,77,79,72,71,69,67,74,74,74,72,74,77,76,74,72,74,74,74,79,79,77,79,81,79,81,74,77,76,72,74,74,74,72,69,67,65,67,67,67,74,72,71,72,74,72,74,72,74,76,72,71,72,69,67,67,74,72,71,72,74,72,74,72,74,76,72,71,72,69,67,74,72,72,67,69,72,71,67,69,67,67"
523.mid,"74,72,71,72,72,74,77,76,74,72,74,74,74,74,79,79,81,79,77,74,74,74,74,72,71,72,69,67,67,65,67,69"
524.mid,"67,65,69,65,62,67,69,65,67,69,72,71,65,67,62,69,69,67,69,72,67,65,62,65,67,65,62,65,62,60,62,62,62,60,57,60,62,62,60,67,69,67,67,62,67,67,65,64,65,62,60,60,60,57,55,59,60,62,62,65,67,65,64,62,60,62,62,62,67,67,64,65,62,62,62,60,57,59,60,62,64,65,60,62,62,69,69,67,67,69,62,62,60,60,57,59,60,62,67,65,64,62,64,65,67,60,62,65,67,65,64,62,60,62,62,62,60,57,55,59,60,62,67,67,69,67,67,67,65,64,62,62,62,60,59,60,57,60,62,65,64,62,60,62,62"
525.mid,"65,62,60,65,67,69,71,69,65,67,65,64,62,65,65,69,71,72,72,69,69,71,72,72,71,69,69,67,67,69,65,62,62,60,65,67,65,62,65,65,65,72,72,69,71,71,77,76,74,72,72,74,72,71,69,71,67,71,67,65,65,60,64,65,67,62,60,62,65,67,69,71,69,65,62,65,65,72,71,69,67,69,71,69,65,67,65,62,65,65,72,71,69,67,69,71,69,65,67,65,62,65,65,65,62,60,65,67,69,71,65,64,62,65,65"
526.mid,"65,67,65,71,71,69,67,65,62,65,65,71,72,74,77,77,74,72,74,74,72,71,69,67,71,67,65,69,67,67"
527.mid,"62,60,65,64,67,65,62,60,57,60,62,62,62,67,65,67,65,64,62,60,62,62,62,62,60,62,65,60,62,62,60,57,60,62,62,62,67,67,65,67,67,65,64,62,60,62,65,60,62,62,65,65,65,60,62,62"
528.mid,"65,64,62,64,64,64,67,69,67,69,71,67,64,69,67,69,67,65,67,69,67,65,64,64,64,65,67,65,64,65,62,67,65,69,67,65,64,62,64,64,67,69,71,72,71,69,69,67,69,65,69,67,65,65,64,62,64,64,64,69,67,69,72,67,64"
529.mid,"65,69,72,69,67,72,72,74,72,77,72,69,72,72,76,77,79,77,76,74,72,74,76,72,69,67,69,72,76,77,79,77,76,77,76,72,69,72,74,72,69,72,72,72,72,65,67,69,71,69,67,67,65,65,72,72,74,71,72,69,67,65"
530.mid,"65,64,62,65,67,62,65,65,71,69,69,65,65,69,72,72,67,69,64,62,64,65,65,72,69,72,72,74,72,71,69,69,67,67,69,65,65,65,64,62,65,65,67,62,65,65,72,69,71,72,65,67,69,71,69,67,65,65,69,69,65,67,69,67,65"
531.mid,"67,74,74,71,72,74,69,69,67,72,74,77,76,74,76,72,69,72,74,74,74,76,77,79,74,79,79,74,74,74,69,69,67,65,64,65,67,67,67,69,67,69,67,65,62,69,69,67,65,69,67,72,69,67,65,67,67,67,74,72,74,77,76,74,72,74,74,74,79,77,79,74,72,69,72,74,74,72,74,77,76,77,74,72,69,67,65,67,67,67,69,69,69,67,65,69,67,72,69,67,65,67,67,74,74,76,74,72,72,71,69"
532.mid,"67,67,67,72,71,72,74,77,74,74,72,74,77,77,77,77,76,74,76,74,72,77,77,76,74,74,76,77,79,79,77,79,74,77,76,77,74,76,74,72,72,74,72,74,72,72,72,71,69,67,72,77,77,76,74,74,67,69,69,67,72,67,69,69,67,67,65,67,69,72,74,72,71,69,72,69,72,69,67,67,67,72,74,74,72,72,74,67,65,69,72,72,74,72,77,77,76,74,76,74,76,77,79,77,76,74,76,74,72,72,71,69,72,77,77,77,74,76,74,74,77,79,79,77,79,77,74,77,76,74,76,74,72,71,72,74,74,74,67,67,67,67,69,69,67,72,67,69,67,69,67,67,65,67,69,72,72,71,69,72,69,71,72,74,74,76,72,71,69,72,69,72,69,67,67,74,74,76,74,72,72,71,69"
533.mid,"65,69,67,65,69,71,72,76,72,69,72,69,67,72,72,74,72,69,72,72,65,72,72,72,71,71,69,67,72,72,74,72,72,71,69,69,67,65,67,69,71,72,69,67,65,62,65,67,69,65,65,65,65,72,74,72,77,74,72,69,71,72,74,69,72,72,72,65,72,72,71,69,72,72,72,72,74,72,72,72,77,76,72,74,72,72,72,71,69,69,71,72,74,72,72,72,69,67,72,72,72,74,72,72,79,79,76,77,79,77,76,74,72,77,77,76,69,72,74,69,67,72,74,76,77,76,79,77,76,77,74,72,69,72,74,69,67,69,65,67,69,71,72,71,69,67,65,62,65,67,69,71,67,65"
534.mid,"72,72,72,74,72,72,71,71,69,72,69,72,72,77,76,72,74,72,71,69,69,71,72,74,72,72,65,69,72,74,72,72,71,69,69,67,65,67,69,71,72,69,67,65,62,65,67,69,71,67,65"
535.mid,"55,60,62,62,60,62,65,62,62,62,60,60,57,57,57,60,62,62,60,62,64,65,62,60,62,62,62,62,60,62,64,65,62,60,62,62,62,62,60,60,57,60,62,62,62,60,62,65,67,62,62,65,62,60,62,62,60,60,62,62,60,62,62,69,72,69,69,67,65,67,67,69,69,69,67,69,72,74,72,71,69,72,69,67,67,69,69,69,72,69,69,67,65,67,67,69,69,67,65,64,62,65,62,62,60,62,65,67,65,64,62,65,62,60,62,62,62,69,67,69,69,72,69,69,74,72,74,77,74,72,74,72,71,69,67,69,69,71,67,65,67,67,69,69,69,72,74,72,71,69,67,69,69,69,72,69,69,67,65,67,69,62,65,64,60,62,69,67,69,69,72,69,69,74,72,74,77,74,72,74,72,71,69,67,69,69,67,69,71,72,71,72,74,72,71,69,67,69,69,69,67,72,74,67,67,65,67,69,69,69,69,62,69,67,69,69,71,67,65,64,62,65,67,69,65,64,62,62,60,62,65,67,65,62,65,62,60,62,62,62,62,59,60,62,64,65,62,60,62,62,62,60,57,59,60,62,62,60,62,65,67,65,69,67,69,69,69,69,67,65,64,62,64,65,62,60,62,62"
536.mid,"62,65,64,60,62,62,67,67,69,67,67,65,64,62,65,64,60,64,65,62,60,62,62,62,60,57,59,60,62,65,64,65,62,60,59,60,62,64,65,64,62,60,62,62"
537.mid,"57,60,62,62,62,64,65,62,60,62,62,62,62,60,60,59,57,60,62,62,60,62,65,67,64,62,65,64,62,65,64,62,60,62,62,60,62,62,69,72,69,67,65,67,69,69,65,64,62,65,67,69,64,62,65,64,62,60,62,62,69,67,69,69,69,72,74,67,69,69,69,67,69,69,69,74,72,74,77,74,72,74,74,74,74,72,71,69,67,69,69,69,67,65,67,69,69,69,72,72,71,67,65,67,69,69,69,62,60,65,67,65,67,69,69,69,67,69,69,69,67,65,64,62,62,60,62,65,67,65,67,67,60,60,62,62,65,65,65,60,62,62"
538.mid,"57,60,62,62,62,60,62,62,62,60,62,65,67,65,64,62,60,62,65,64,62,64,65,62,62,69,67,65,69,65,67,69,72,74,72,71,69,67,69,69,69,69,67,69,67,65,67,65,67,69,69,62,65,64,65,62,60,62,62,62,69,69,67,65,67,69,69,69,67,69,72,74,67,69,69,69,67,65,67,65,62,60,62,65,64,65,62,60,62,62,62,65,65,65,60,62,62"
539.mid,"60,62,62,69,72,71,69,69,67,67,65,67,69,69,69,72,72,67,65,67,69,69,69,67,65,67,67,65,62,62,60,62,65,64,65,62,60,62,62,69,67,67,65,67,69,69,69,69,72,72,69,65,67,69,72,69,72,69,67,69,69,69,67,65,69,67,65,67,67,65,62,62,60,62,60,62,65,67,67,60,62,62,69,69,69,67,67,65,67,69,67,65,62"
540.mid,"62,69,69,67,69,64,62,65,67,69,64,62,64,65,62,60,62,62,62,67,67,65,67,69,62,62,62,64,64,65,64,64,65,67,65,65,64,62,62,69,72,69,67,67,69,69,72,74,69,72,71,67,69,67,65,67,67,69,65,67,69,67,69,67,65,64,60,62,62,64,65,62,62"
541.mid,"62,65,60,65,62,62,64,65,67,67,65,64,60,62,62,62,60,57,60,62,62,65,62,62,60,60,59,57,60,62,62,62,67,67,69,69,67,65,64,62,62,65,62,60,64,65,67,65,65,64,62,69,69,67,69,67,65,64,60,62,62,62,60,57,60,62,62,65,64,60,64,65,67,65,65,64,62"
542.mid,"62,65,62,60,62,62,62,65,62,60,60,62,65,67,65,65,69,67,69,67,65,64,60,64,65,62,62"
543.mid,"64,65,64,62,65,67,69,71,69,67,65,67,69,69,72,69,67,64,62,64,67,67,71,72,69,67,67,69,71,72,69,67,64,65,67,67,71,72,74,74,72,69,69,72,69,67,69,67,65,64,62,67,69,71,72,69,67,67,65,64,64,71,72,69,67,67,71,72,74,76,74,74,72,71,72,74,74,74,67,69,71,72,69,65,67,62,67,69,71,72,69,65,67,72,71,72,74,76,74,74,72,71,72,69,67,64,67,69,71,72,69,67,67,65,64,62,64,64"
544.mid,"67,69,72,72,71,71,69,71,72,71,69,71,74,76,74,72,71,69,71,71,72,71,64,62,67,69,71,72,69,67,65,64,62,64,64"
545.mid,"65,64,62,64,64,64,65,67,67,67,67,69,67,67,65,64,64,64,62,64,65,62,60,62,60,62,64,64,65,64,62,64,65,67,67,67,65,67,69,67,65,64,62,64,64,64,62,67,69,72,69,69,69,67,69,69,69,69,72,74,67,69,72,69,67,69,69,69,67,69,69,69,67,65,64,65,62,65,62,60,62,64,64,64,65,65,64,62,65,67,69,69,67,69,65,64,62,64,64,64"
546.mid,"62,64,65,67,67,65,67,65,64,62,64,64,65,62,65,62,60,62,60,62,64,65,69,65,64,64,64,65,67,67,67,69,67,69,65,67,69,69,67,65,64,62,64,64,64,65,64,62,67,69,72,72,71,72,74,72,72,71,69,71,71,72,69,67,69,67,65,64,62,65,67,69,67,69,69,69,62,69,69,69,67,65,64,62,64,64,64,65,62,65,62,60,62,64,65,67,67,62,60,62,64,64,64,69,67,69,72,67,64,65"
547.mid,"60,65,65,62,60,65,67,62,65,65,65,67,69,71,69,67,69,71,67,65,67,65,65,72,72,71,69,71,72,74,71,72,72,72,74,74,72,72,71,69,71,72,72,65,67,69,72,71,69,65,67,69,65,65,65,67,65,64,62,60,65,65,67,64,65,62,65,65,67,65,65,65,67,69,67,69,71,72,71,69,67,65,65,62,60,62,65,67,65,69,65,65,64,62,64,65,62,60,62,65,65,65,72,72,71,69,67,65,69,71,72,72,74,72,72,71,69,71,69,69,67,65,65,67,69,67,71,69,69,69,72,72,69,65,62,64,65,67,65,69,65,65,64,62,62,65,67,62,65,65,65,72,72,71,69,67,65,69,67,72,65,65,72,72,77,76,74,72,71,69,67,71,69,72,65,65,65,71,69,65,67,62,60,65,67,69,71,69,67,65,64,62,62,60,65,65,60,65,65,67,69,71,65,67,62,60,65,65,65,71,65,65"
548.mid,"67,72,74,76,76,77,76,72,74,74,72,69,72,74,74,74,76,77,79,81,79,74,77,77,76,74,71,72,74,74,76,72,71,72,69,67,71,72,74,74,74,67,71,67,69,69,67,67,69,67,67,65,64,62,65,64,62,65,67,67,69,72,71,69,72,74,74,72,71,72,69,67,67,67,67,72,67,64,65,67,67,65,62,64,65,67,67,67,69,69,67,69,65,65,67,69,67,67,62,65,67,67,67,67,74,74,72,74,77,79,79,77,76,77,74,74,72,69,72,74,77,74,72,79,81,81,79,79,77,76,77,74,76,77,74,77,72,69,69,67,65,69,72,67,67,67,67,74,72,74,74,74,79,79,77,79,81,77,74,79,79,77,74,74,77,76,74,72,71,69,72,74,74,72,69,67,67,69,69,67,67,65,62,65,69,72,67,65,67,67,67,74,72,74,74,72,74,77,76,74,79,79,77,79,81,77,72,79,79,71,72,74,74,72,71,69,72,74,77,67,69,71,72,69,67,69,67,64,65,62,62,67,69,67,65,67,69,72,71,69,72,67,69,65,67,67"
549.mid,"62,60,62,65,64,60,62,62,60,57,59,60,62,62,69,69,67,69,69,67,65,67,69,69,62,65,62,60,65,67,69,69,69,67,65,67,62,62,60,57,59,60,62,62,62,62,60,57,60,62,62,62,65,65,62,60,67,69,69,71,69,69,69,72,72,71,69,67,69,65,67,69,71,72,71,69,67,65,67,69,69,69,67,69,69,69,67,65,64,62,62,67,69,71,67,65,67,62,60,62,62,62,62,69,69,69,67,69,67,65,69,72,74,72,69,67,72,71,71,72,74,77,74,74,72,71,69,67,69,71,72,71,69,69,72,65,67,69,67,69,72,72,71,69,69,72,74,74,72,72,71,69,67,69,71,72,71,69,69,62,69,71,69,67,69,67,65,69,62,69,71,69,67,69,67,65,64,62,62,60,65,67,69,67,69,72,71,69,67,72,72,71,69,67,65,72,71,72,74,72,71,72,71,69,67,65,65,67,69,67,69,71,69,67,69,67,65,64,62,62,60,65,67,69,67,69,71,67,65,64,62,65,62,60,62,62,60,65,60,62,62"
